x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.2292955751734254,-0.03145897435833298,0.05784895076118588,0.357177883296159,-0.15588970913963554,0.049152033634415324,0.4779312221708332,-0.2000337683277599,0.015629337628658202,0.5775905122505239,-0.22441930357701642,-0.021519995484388904,0.21068877633335492,-0.5085563189421058,-0.010829922353447086,0.28223625872942537,-0.7454353850552388,-0.07801716557345474,0.3342000620836959,-0.8830110042225418,-0.1324823703133273,0.37273802856500365,-1.0,-0.16615028107189153,0.16076908241948318,-0.5194252180370896,-0.07758077247109844,0.4029811430153716,-0.6021493165415529,-0.16285121550405457,0.5406682727050106,-0.4570221487712456,-0.20145825697581338,0.5844147160871563,-0.31506520163818913,-0.2083040850490001,0.14646301780291254,-0.43501520450224357,-0.13904324372737278,0.40355465428861514,-0.5350637058263372,-0.2037329165472958,0.5395010391890198,-0.38410207139925195,-0.1974031060426444,0.5861306474088812,-0.2537382164169603,-0.17053607396098208,0.17559512925640391,-0.30727327256868664,-0.19655468306107116,0.39295990398788944,-0.3792099161820078,-0.2288275116387817,0.5142180168286338,-0.3042193150332343,-0.20607049776950415,0.5692015591462266,-0.22117484264584603,-0.17482635250966438,D
0.0,0.0,0.0,0.21443434137470022,-0.03479607748005465,0.07119804883766562,0.34546417066930224,-0.16015417117453903,0.0634575572831099,0.47071547685123394,-0.19956429660616873,0.03051046162678634,0.5748059970832788,-0.20956467566305348,-0.0051317206423547,0.20486343945667754,-0.49488063767607204,-0.023466215812404635,0.2903124281996189,-0.7396903637896318,-0.08938251608327258,0.3478459717604172,-0.8803332928764662,-0.1394573268121028,0.3903581063641893,-1.0,-0.17169797653111718,0.15383421210233997,-0.4982223369792952,-0.09533959153684672,0.4053123917418967,-0.590824692810077,-0.17787833614078064,0.547054689220672,-0.4466005811412632,-0.2101714229240703,0.5942989327402601,-0.3097367405979284,-0.21584467113181124,0.14188404303417815,-0.4086835157882881,-0.15933088367453985,0.4171475509176047,-0.5086127360941327,-0.22074913974706475,0.557587816439454,-0.35060341667292827,-0.21043327211041926,0.6053734959185709,-0.22133157357165756,-0.1846286256176806,0.17929819867307337,-0.27723848216521846,-0.21768925087951038,0.404044955836253,-0.34463862304199405,-0.24766931496960035,0.5246606497117745,-0.27368972368511346,-0.2246797217617619,0.5811909077853888,-0.20290030747046653,-0.19598172837927805,D
0.0,0.0,0.0,0.21966392555225395,-0.01600269504526294,0.043465067569187964,0.3658818211134913,-0.13215626655610072,0.01393371859249895,0.5068771450947873,-0.15826664823900674,-0.03473409296452314,0.6098977840738949,-0.1833200884527676,-0.08631886091997427,0.2123818326307788,-0.4986231082855366,-0.09365283922140472,0.31011920392509157,-0.7585809550134752,-0.18990898657358032,0.37392359431506694,-0.8914292377859167,-0.2571534323617083,0.41087761730357264,-1.0,-0.295906801168287,0.15931040241402344,-0.5000932900283326,-0.15865111162828746,0.4336938820169074,-0.5946576486305946,-0.27119628818830405,0.597728157464354,-0.42927798124985606,-0.31324584707619474,0.6512700688733789,-0.27442897288830537,-0.3207470275981582,0.15033187063782738,-0.3966396010411628,-0.2153599315670155,0.4401555985534287,-0.5127788911155645,-0.2989234666832249,0.602107375670882,-0.34436551263446435,-0.291316902981108,0.6605038237394328,-0.19978036532835786,-0.26233670119823194,0.19048919678437334,-0.25130801833552163,-0.2682120150443149,0.4268912537719116,-0.3307007117683643,-0.3139286206693581,0.5631278073388155,-0.2532925621357658,-0.2931741519618281,0.6297071729666229,-0.16623177389261282,-0.2620724658309456,D
0.0,0.0,0.0,0.21914293316162997,-0.017230440839495327,0.05023643326929567,0.3635853944112447,-0.13615536345907767,0.03202555347081788,0.5009308001356548,-0.16737209181372995,-0.009222308150998733,0.6143398024408412,-0.18315013197976526,-0.05479253697153462,0.20362563953555846,-0.5038349567353093,-0.04309224454103945,0.2853619697114928,-0.7534666448598814,-0.11110142858973421,0.34095320725228917,-0.8867730313394453,-0.16168146203492403,0.3826688926207816,-1.0,-0.19311266288100437,0.1532003857307974,-0.5146273812128384,-0.10905840584047169,0.4166540582756965,-0.5929940472634132,-0.19720760051889968,0.5638124636523729,-0.43389331066115394,-0.23224809655735756,0.606362559440325,-0.28285642810874567,-0.23682153069191117,0.1430624334567093,-0.42227335306833075,-0.16819978972815156,0.42665005869349276,-0.514518311467088,-0.23356254818046585,0.5680502799707543,-0.35046752773380363,-0.22183307757814724,0.6089943103202975,-0.2156891295181202,-0.19199855303842156,0.18175812263350888,-0.28398258666585285,-0.22364437413051166,0.4202518554751723,-0.3499766601489882,-0.25669153997197347,0.5438612968102633,-0.2673787327105648,-0.23054961734422433,0.5922422719518176,-0.18482325113378806,-0.19732851749565397,D
0.0,0.0,0.0,0.22858229845029684,-0.022183462278086798,0.07020017139244726,0.3584860325970411,-0.15617379409901852,0.07230535026173009,0.4745951397088986,-0.216290849351698,0.04795432784021212,0.5688357014784707,-0.2485804454116996,0.02155946331003586,0.21964597000219427,-0.50463481316564,0.01057384291445695,0.2928336222894641,-0.7514101399567176,-0.05155763060988049,0.3471320865339137,-0.8865597665968373,-0.10297286704540136,0.381816286665071,-1.0,-0.13366195705650216,0.17135837442687185,-0.5135470321868321,-0.057119246384817995,0.4085589212725095,-0.6049010380253981,-0.13286628370237527,0.5482553168384671,-0.47026413521004967,-0.16877860757964933,0.5909873831483574,-0.33820365342499564,-0.17540675727826902,0.15521352658400553,-0.4326061070074996,-0.11974963467361406,0.4122073649816054,-0.5371963874713669,-0.1787136964345935,0.5526573793899767,-0.3946265865708998,-0.17809996457176916,0.600725001351174,-0.2724533608366768,-0.15672328391681964,0.18584779130999618,-0.30992000800990877,-0.17701304784617802,0.40055663386572493,-0.383465316671594,-0.20709851177954636,0.5215211504181666,-0.3150850044096839,-0.18993527726082457,0.5762428745809182,-0.2425343590466515,-0.16329615378793136,D
0.0,0.0,0.0,0.239470284904686,-0.027726257894132952,0.07444974244150153,0.36793268244580934,-0.1551915581892005,0.07776204455855804,0.48493445183806994,-0.2080203747963582,0.05188362350787448,0.5839315884342563,-0.24216732727484178,0.021547483722087243,0.21833040122912664,-0.5110621593754316,0.02766206576282398,0.29244276844922107,-0.7519970678308591,-0.026436492629555653,0.3425241375064991,-0.8884238733736172,-0.07268559483294869,0.38129195439826347,-1.0,-0.10184477823786874,0.17578200105544065,-0.5231738179035692,-0.047637693475739304,0.40071241268702756,-0.6203268554317108,-0.12612719354109558,0.5374811942414006,-0.4840496583064522,-0.16267809566232086,0.578406206723379,-0.3370814008101062,-0.1665863111903889,0.16085115891004814,-0.446466679692469,-0.11813865436404708,0.40285051761980023,-0.5566448052665279,-0.17993001110785103,0.5392841899551584,-0.4155712752617612,-0.17331039869105366,0.5877524471593004,-0.284271090452509,-0.1452330455873316,0.18800815482756947,-0.3263100817567145,-0.18350130331744074,0.395219222110254,-0.4054585838900955,-0.21846379699366048,0.5165543272384137,-0.33812973114705047,-0.19784621568645303,0.576806097945592,-0.25538361409911287,-0.16618930343665994,D
0.0,0.0,0.0,0.21867644121067212,-0.009816207652073888,0.04117030954959124,0.36728946357940195,-0.11830880257015346,0.01155570003838903,0.5126953033650051,-0.13673366077745858,-0.03813735283691047,0.6276723915156976,-0.14948778678405025,-0.09152002272832042,0.20230911292414927,-0.48215398527987785,-0.08917618435985505,0.2858196458785156,-0.741289241947166,-0.17857256104581956,0.34443689601700705,-0.8812382343956587,-0.24051884271743623,0.38271528527288223,-1.0,-0.2783070958990381,0.14515496839272957,-0.48875589424389176,-0.1534606445140576,0.4126315625767026,-0.5842736491265583,-0.2598606598251608,0.5774469228957979,-0.42150881739919793,-0.29696009987378447,0.6318199329330065,-0.26709576779415034,-0.303146979233941,0.13491150750493694,-0.3892485295630832,-0.20985297844898876,0.4273769354298985,-0.49871763771944216,-0.29246137293921826,0.5854092704368364,-0.32703712994174033,-0.27923525979533054,0.6360179757401653,-0.1851605912633858,-0.2470211692533399,0.17663242729822787,-0.24887888349231801,-0.26268804900143894,0.4171601025476631,-0.3131679562024401,-0.30786954784022263,0.5475740882648371,-0.23430636312347194,-0.28370279638287016,0.6050026619397366,-0.1523718752480235,-0.25095496927690336,D
0.0,0.0,0.0,0.22534041102634816,-0.02324153228746438,0.06532195628677608,0.35572380360353995,-0.149830311257636,0.060739314173550524,0.47740339768351375,-0.19637721738524744,0.029837735147454914,0.5798461388513682,-0.220386952971476,-0.005631126545508811,0.21057958257947434,-0.5012164221119276,-0.004727366824893276,0.28006514945262384,-0.7433734447704172,-0.06503747691649388,0.3300964814234361,-0.8818203160958635,-0.11419566666270867,0.36943911387523987,-1.0,-0.1452453490710285,0.16167645211344855,-0.5119373931850395,-0.07488517422334749,0.40569550335481347,-0.5924704551166073,-0.15183409546897939,0.5409175243809337,-0.44469610243311986,-0.18499730158774622,0.5792374893232018,-0.3010768626737634,-0.18882421180442413,0.14657055857099152,-0.42887772914494665,-0.13893895371592743,0.408458780230466,-0.5254243972447911,-0.19718672859477754,0.5413535912501996,-0.3725116514591979,-0.18551441064780963,0.5815305736644575,-0.2452652142963987,-0.1562097849665178,0.1767646063233705,-0.30287895837044687,-0.19849892556350646,0.3960977226756025,-0.3712198872951051,-0.22908064538177353,0.5163075579328266,-0.293880506553155,-0.20393886226315375,0.5671252334238089,-0.21337410373149868,-0.17081005742061664,D
0.0,0.0,0.0,0.20440731837543405,-0.006564312842489525,0.02892295953301593,0.35347588072744607,-0.12060640225609931,0.00128518484055482,0.5024427527969686,-0.14696048609250448,-0.04409583821796637,0.6253679525773521,-0.16847305455802403,-0.09367130152947264,0.18930156156115957,-0.49044974956339027,-0.07448184189997503,0.2741880646266574,-0.7430158638999713,-0.1533727541891917,0.3270315494641181,-0.8796452865906357,-0.21253810636682108,0.3582300093853006,-1.0,-0.24790911990803727,0.1325534181644753,-0.5119099615671185,-0.12936714103673033,0.3998005002902815,-0.5834176614214488,-0.21799603811169896,0.5452183059348911,-0.4143137384867061,-0.25266600132831585,0.5751160046470948,-0.26469602701895695,-0.25815298551191457,0.1229582599173394,-0.42405700614740427,-0.17797703919315674,0.4163517272558672,-0.5116983766906009,-0.24578587646733038,0.5573046602000858,-0.3358714522559806,-0.22930797553611942,0.5873606157638074,-0.20069613583403628,-0.19638343911750436,0.16401306666154258,-0.2993155229244657,-0.22438333753517334,0.40434865754793425,-0.338202124441702,-0.26688728478058654,0.5293781552864589,-0.24609436987756791,-0.24143049354296398,0.5756632106364149,-0.16157473987474608,-0.20628794578901302,D
0.0,0.0,0.0,0.24224349058827468,-0.022862479390160128,0.06669893349114253,0.37507563386588694,-0.1583149055703879,0.0681738280712738,0.4905491800803986,-0.21763821792113147,0.04217089565334422,0.5877574430065713,-0.25386110108186083,0.013368203003162904,0.22613820854539207,-0.5231181112873905,0.022804410633960312,0.3041351089309215,-0.7703628749369376,-0.03882232131006916,0.3624099798453933,-0.8978247836952261,-0.08799951686575978,0.4025116834893627,-1.0,-0.11621035819487455,0.18004249771488112,-0.5393271481970154,-0.04861935346328456,0.40742506831979436,-0.6469085103412416,-0.1350322420758696,0.5564063631477038,-0.507934287854896,-0.17236161170138864,0.6031039118917253,-0.3546440822596039,-0.17273427869039507,0.16176393420150856,-0.4617032878405215,-0.11647331411134164,0.4075052967953723,-0.5843696924175535,-0.18520066716204558,0.5516706448484341,-0.445074058642191,-0.1780662144334045,0.6051555325740792,-0.313255738686156,-0.145091552456166,0.184854216702733,-0.33684619325831117,-0.17991854469758,0.3944092043200423,-0.4237098074859783,-0.2195373728932983,0.5171319130721234,-0.35683556808351086,-0.1987405902292543,0.5744583172781049,-0.2717984573153423,-0.16345862593376104,D
