x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.4167943298816681,1.0844671726226807,7.755504043416295e-07,0.5208746790885925,1.0200557708740234,-0.04404568299651146,0.5840759873390198,0.8989206552505493,-0.07048311084508896,0.5637204051017761,0.7767611742019653,-0.10072267800569534,0.48425593972206116,0.7148339152336121,-0.12951374053955078,0.5097668170928955,0.6477164030075073,-0.030740700662136078,0.509208083152771,0.46766185760498047,-0.06747265160083771,0.5122150182723999,0.3676760494709015,-0.09572616219520569,0.5211724638938904,0.2815488278865814,-0.1196969524025917,0.4376261234283447,0.653492271900177,-0.0498337596654892,0.4376443326473236,0.44626814126968384,-0.10214430838823318,0.46629413962364197,0.3403615355491638,-0.14108906686306,0.4876560568809509,0.25134673714637756,-0.16593869030475616,0.36915943026542664,0.697870135307312,-0.0751141682267189,0.3843801021575928,0.5371576547622681,-0.16562563180923462,0.44217175245285034,0.6502103805541992,-0.19282010197639465,0.46974167227745056,0.7505044937133789,-0.19122906029224396,0.3108770549297333,0.7726954221725464,-0.1020336002111435,0.365542471408844,0.6952025294303894,-0.18443843722343445,0.4167197644710541,0.7910661101341248,-0.20217548310756683,0.43730825185775757,0.8805532455444336,-0.20181570947170258,R
0.4151105284690857,1.0887290239334106,7.576861662528245e-07,0.5165166854858398,1.0193864107131958,-0.04177983105182648,0.5779390335083008,0.9043781757354736,-0.06881475448608398,0.5641211271286011,0.7786608934402466,-0.10010325908660889,0.485834002494812,0.7184933423995972,-0.12955115735530853,0.5077096819877625,0.6594467759132385,-0.030765363946557045,0.5075554847717285,0.47282081842422485,-0.06525788456201553,0.5091001391410828,0.371108740568161,-0.09243223071098328,0.5140072107315063,0.28375113010406494,-0.11656558513641357,0.43694308400154114,0.6627227663993835,-0.05021977052092552,0.4361182749271393,0.4525928497314453,-0.1006256490945816,0.4632689356803894,0.3468344807624817,-0.13951411843299866,0.4820234179496765,0.2572079300880432,-0.16564367711544037,0.36873799562454224,0.7057660222053528,-0.07463011145591736,0.38121479749679565,0.5369661450386047,-0.1554219126701355,0.43981441855430603,0.6511669158935547,-0.17405501008033752,0.4681212306022644,0.7487905621528625,-0.1699734777212143,0.31127727031707764,0.7809697389602661,-0.10137048363685608,0.3624873161315918,0.6948732733726501,-0.17540667951107025,0.41335058212280273,0.7894340753555298,-0.1869284212589264,0.43286630511283875,0.8775436878204346,-0.18381009995937347,R
0.41153571009635925,1.084682822227478,6.652174988630577e-07,0.5166239738464355,1.0174812078475952,-0.042680658400058746,0.5816453099250793,0.9011194705963135,-0.06711169332265854,0.5626732110977173,0.7776002883911133,-0.09474904835224152,0.48655495047569275,0.7150981426239014,-0.12094785273075104,0.5104469060897827,0.649804949760437,-0.02900618314743042,0.5009551644325256,0.47073495388031006,-0.061684511601924896,0.4924418330192566,0.3688545823097229,-0.08775801956653595,0.4902594983577728,0.2820134162902832,-0.11028146743774414,0.43533793091773987,0.6518901586532593,-0.0464882031083107,0.43209195137023926,0.4382801055908203,-0.09089364856481552,0.4611177146434784,0.33128491044044495,-0.12469673901796341,0.483786016702652,0.2442939281463623,-0.14737571775913239,0.3656482696533203,0.6964648365974426,-0.06973866373300552,0.37975582480430603,0.5377196073532104,-0.1511012762784958,0.4384910762310028,0.6515491008758545,-0.17520837485790253,0.46841177344322205,0.7556056380271912,-0.17406538128852844,0.30605649948120117,0.771511435508728,-0.09493378549814224,0.36123010516166687,0.6962919235229492,-0.17134708166122437,0.4140321910381317,0.7901655435562134,-0.18684358894824982,0.4375312924385071,0.8794620633125305,-0.18615815043449402,R
0.4233739674091339,1.0949360132217407,8.689902415426332e-07,0.5230029821395874,1.0301446914672852,-0.045167893171310425,0.5902091264724731,0.9043748378753662,-0.07214079797267914,0.5674750208854675,0.7789205312728882,-0.1032787337899208,0.48968684673309326,0.7152382135391235,-0.13124775886535645,0.5081724524497986,0.6537601947784424,-0.02465802989900112,0.5011002421379089,0.47409430146217346,-0.06188752129673958,0.49506819248199463,0.3686315715312958,-0.09027665853500366,0.4965170919895172,0.2773570716381073,-0.1135546937584877,0.4329988956451416,0.657241702079773,-0.04307406395673752,0.4390411674976349,0.4483616352081299,-0.09285178780555725,0.47093653678894043,0.33855605125427246,-0.12850262224674225,0.49447062611579895,0.24553248286247253,-0.1508265733718872,0.3638407588005066,0.6983638405799866,-0.06852442771196365,0.3864118158817291,0.529489278793335,-0.15742775797843933,0.442537784576416,0.6464653611183167,-0.17803671956062317,0.46667468547821045,0.7491772174835205,-0.171316459774971,0.306560218334198,0.7739982008934021,-0.09640521556138992,0.37249189615249634,0.6942688226699829,-0.1769273728132248,0.42406803369522095,0.7949857711791992,-0.18976473808288574,0.44184252619743347,0.8869351148605347,-0.18521612882614136,R
0.3887646496295929,1.0766398906707764,5.812525500914489e-07,0.5186410546302795,1.0150288343429565,-0.03962089493870735,0.5848296880722046,0.8990492820739746,-0.06653643399477005,0.566723644733429,0.7743363976478577,-0.0987052246928215,0.4863072335720062,0.7151113152503967,-0.1307399719953537,0.5299813747406006,0.6613535284996033,-0.03290162235498428,0.5340400338172913,0.4775848984718323,-0.07034576684236526,0.5299332737922668,0.3738050162792206,-0.1020100936293602,0.5313928723335266,0.28375500440597534,-0.1306782364845276,0.4530091881752014,0.6640297174453735,-0.05596110597252846,0.44329020380973816,0.4498252272605896,-0.11253590881824493,0.46056970953941345,0.33664369583129883,-0.15959793329238892,0.4744301736354828,0.2378043532371521,-0.19274717569351196,0.37713873386383057,0.702471137046814,-0.08354131132364273,0.39441391825675964,0.5300760269165039,-0.16903379559516907,0.4443708062171936,0.6559093594551086,-0.19143232703208923,0.47065049409866333,0.7645439505577087,-0.1904163658618927,0.3123019337654114,0.7693362236022949,-0.11335930973291397,0.36130478978157043,0.691283106803894,-0.19224369525909424,0.4146106243133545,0.7876253128051758,-0.20845896005630493,0.4427698850631714,0.8732911944389343,-0.2094675898551941,R
0.41950786113739014,1.0954792499542236,8.750632218834653e-07,0.5193937420845032,1.0239315032958984,-0.0396844707429409,0.5859208703041077,0.899822473526001,-0.065242238342762,0.5732194781303406,0.7758432626724243,-0.09709899872541428,0.49525317549705505,0.7121686935424805,-0.12556251883506775,0.5104157328605652,0.6507753729820251,-0.017250854521989822,0.5045374631881714,0.4735182523727417,-0.05505385249853134,0.4992789030075073,0.36779895424842834,-0.08585014194250107,0.5006605386734009,0.2755120098590851,-0.11183636635541916,0.43497902154922485,0.6555679440498352,-0.039177462458610535,0.439603328704834,0.4457055926322937,-0.09087228029966354,0.47265949845314026,0.33524033427238464,-0.129226416349411,0.4976712465286255,0.24185168743133545,-0.15446554124355316,0.36450353264808655,0.6969285011291504,-0.0679481253027916,0.38898923993110657,0.523518443107605,-0.15424959361553192,0.44687119126319885,0.6431607604026794,-0.1714748591184616,0.47253239154815674,0.7475413084030151,-0.16386744379997253,0.30711057782173157,0.7732745409011841,-0.0995260700583458,0.37436848878860474,0.6917707920074463,-0.1776750683784485,0.4257400631904602,0.7897399067878723,-0.1891704499721527,0.4427306056022644,0.8806814551353455,-0.18446126580238342,R
0.38317859172821045,1.0939853191375732,5.30891327343852e-07,0.512084424495697,1.0128912925720215,-0.031125297769904137,0.5810115933418274,0.8921231031417847,-0.05155574530363083,0.5629619359970093,0.7654963135719299,-0.0785880982875824,0.4800703525543213,0.712029218673706,-0.10519706457853317,0.5259588956832886,0.6476016640663147,-0.014098066836595535,0.5215444564819336,0.4645869731903076,-0.041545458137989044,0.5196810960769653,0.3649587631225586,-0.06757476180791855,0.5254884362220764,0.27820485830307007,-0.0925169512629509,0.4478543996810913,0.6540477871894836,-0.03826368972659111,0.4397871792316437,0.44311782717704773,-0.08295786380767822,0.4611496925354004,0.3338954746723175,-0.12263107299804688,0.47689417004585266,0.23698973655700684,-0.15115177631378174,0.37215131521224976,0.6989519596099854,-0.06692661345005035,0.3898453712463379,0.536490261554718,-0.14359895884990692,0.4418925344944,0.6557803750038147,-0.16773155331611633,0.4658520519733429,0.7604343891143799,-0.1686738133430481,0.3081192672252655,0.7721068263053894,-0.09705165773630142,0.3601875305175781,0.6931929588317871,-0.1676105409860611,0.4139325022697449,0.7883009314537048,-0.18305230140686035,0.4402008354663849,0.8792192935943604,-0.1845201700925827,R
0.41383498907089233,1.0877047777175903,7.925098088890081e-07,0.5208550691604614,1.0095442533493042,-0.03644350543618202,0.5793645977973938,0.8966439366340637,-0.0632074847817421,0.5710363984107971,0.7709078788757324,-0.09696348011493683,0.4898150861263275,0.7201099395751953,-0.12819068133831024,0.5067976117134094,0.6429771184921265,-0.018569180741906166,0.5053519606590271,0.45909929275512695,-0.051736246794462204,0.5069298148155212,0.35929393768310547,-0.07996996492147446,0.5119296312332153,0.27324289083480835,-0.10583313554525375,0.43741822242736816,0.650370180606842,-0.041474346071481705,0.43652141094207764,0.4439220428466797,-0.09035372734069824,0.46358272433280945,0.3390764892101288,-0.13050615787506104,0.48414376378059387,0.24639788269996643,-0.1589745134115219,0.36997008323669434,0.696302592754364,-0.06951455026865005,0.38756269216537476,0.5231580138206482,-0.14558005332946777,0.443454772233963,0.6415042281150818,-0.15994048118591309,0.46922793984413147,0.740998387336731,-0.15439045429229736,0.3155031204223633,0.7765467762947083,-0.10052282363176346,0.36855214834213257,0.6889516711235046,-0.17066244781017303,0.42078500986099243,0.7825927734375,-0.18082773685455322,0.44214048981666565,0.8712621331214905,-0.17754203081130981,R
0.4147956073284149,1.0961072444915771,7.494051601497631e-07,0.5161896347999573,1.020668864250183,-0.0378381572663784,0.5786477327346802,0.8945412635803223,-0.0630558505654335,0.5676518678665161,0.7694919109344482,-0.09461959451436996,0.48753786087036133,0.7129019498825073,-0.12396296858787537,0.5065612196922302,0.642482340335846,-0.016826476901769638,0.5004197955131531,0.4628826379776001,-0.04941120371222496,0.49886640906333923,0.3607480823993683,-0.07424938678741455,0.502714991569519,0.27641698718070984,-0.09570091962814331,0.4348071217536926,0.6475726366043091,-0.03899490833282471,0.43531715869903564,0.4341890215873718,-0.08397962152957916,0.46550804376602173,0.33216482400894165,-0.11596660315990448,0.48969101905822754,0.24220407009124756,-0.1363673359155655,0.3667812943458557,0.6921893954277039,-0.06760893017053604,0.3848695158958435,0.5283310413360596,-0.1505526304244995,0.4416450560092926,0.6442663669586182,-0.1703159064054489,0.4654841721057892,0.7467120289802551,-0.1647225320339203,0.30973267555236816,0.7705240249633789,-0.09839005768299103,0.3677796423435211,0.6933984160423279,-0.17470844089984894,0.42147544026374817,0.7893058061599731,-0.1882048398256302,0.441504567861557,0.8800783753395081,-0.18528400361537933,R
0.4264683723449707,1.080506682395935,9.699490419734502e-07,0.5240744352340698,1.012417197227478,-0.04641206935048103,0.5908428430557251,0.8955132961273193,-0.07442793995141983,0.5640183687210083,0.771344006061554,-0.10636895149946213,0.48342442512512207,0.7096639275550842,-0.133957639336586,0.5019633769989014,0.6444318294525146,-0.02434731088578701,0.4940463602542877,0.4695627689361572,-0.06382381916046143,0.48892131447792053,0.3658788800239563,-0.09425270557403564,0.48825547099113464,0.2754409909248352,-0.11916773021221161,0.42861831188201904,0.6490210294723511,-0.0418676882982254,0.43267756700515747,0.44412195682525635,-0.09708576649427414,0.4649091362953186,0.3362181484699249,-0.1363070011138916,0.48756226897239685,0.24654382467269897,-0.1600746214389801,0.3617095351219177,0.6935985684394836,-0.06622125208377838,0.38066980242729187,0.5307534337043762,-0.15358784794807434,0.43998658657073975,0.6574665904045105,-0.16694948077201843,0.4679117202758789,0.759576141834259,-0.1548338085412979,0.3054502010345459,0.7734413146972656,-0.09355653077363968,0.36306047439575195,0.6899370551109314,-0.1695740520954132,0.41634541749954224,0.7879447937011719,-0.1767120659351349,0.4375511407852173,0.8726019263267517,-0.16779375076293945,R
